date,vegetableName,price,units,id,shopingMallPrice,retailPrice
01-01-2023,Mango Raw,85,1kg,mangoRaw,102 - 140,98 - 108
01-01-2023,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
01-01-2023,Mushroom,81,1kg,mushroom,97 - 134,93 - 103
01-01-2023,Mustard Leaves,18,1kg,mustardLeaves,22 - 30,21 - 23
01-01-2023,Ladies Finger,29,1kg,ladiesFinger,35 - 48,33 - 37
01-01-2023,Pumpkin,30,1kg,pumpkin,36 - 50,35 - 38
01-01-2023,Radish,26,1kg,radish,31 - 43,30 - 33
01-01-2023,Ridge Gourd,28,1kg,ridgeGourd,34 - 46,32 - 36
01-01-2023,Shallot (Pearl Onion),36,1kg,shallot,43 - 59,41 - 46
01-01-2023,Snake Gourd,28,1kg,snakeGourd,34 - 46,32 - 36
01-01-2023,Sorrel Leaves,12,1kg,sorrelLeaves,14 - 20,14 - 15
01-01-2023,Spinach,13,1kg,spinach,16 - 21,15 - 17
01-01-2023,Sweet Potato,38,1kg,sweetPotato,46 - 63,44 - 48
02-01-2023,Onion Big,27,1kg,onionBig,32 - 45,31 - 34
02-01-2023,Onion Small,38,1kg,onionSmall,46 - 63,44 - 48
02-01-2023,Tomato,18,1kg,tomato,22 - 30,21 - 23
02-01-2023,Green Chilli,34,1kg,greenChili,41 - 56,39 - 43
02-01-2023,Beetroot,36,1kg,beetroot,43 - 59,41 - 46
02-01-2023,Potato,25,1kg,potato,30 - 41,29 - 32
02-01-2023,Raw Banana (Plantain),7,1kg,plantain,08-Dec,08-Sep
02-01-2023,Amaranth Leaves,10,1kg,amaranthLeaves,Dec-17,Dec-13
02-01-2023,Amla,60,1kg,amla,72 - 99,69 - 76
02-01-2023,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
02-01-2023,Baby Corn,66,1kg,babyCorn,79 - 109,76 - 84
02-01-2023,Banana Flower,16,1kg,bananaFlower,19 - 26,18 - 20
02-01-2023,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
02-01-2023,Bitter Gourd,32,1kg,bitterGourd,38 - 53,37 - 41
02-01-2023,Bottle Gourd,30,1kg,bottleGourd,36 - 50,35 - 38
02-01-2023,Butter Beans,64,1kg,butterBeans,77 - 106,74 - 81
02-01-2023,Broad Beans,32,1kg,broadBeans,38 - 53,37 - 41
02-01-2023,Cabbage,25,1kg,cabbage,30 - 41,29 - 32
02-01-2023,Carrot,30,1kg,carrot,36 - 50,35 - 38
02-01-2023,Cauliflower,26,1kg,cauliflower,31 - 43,30 - 33
02-01-2023,Cluster beans,42,1kg,clusterBeans,50 - 69,48 - 53
02-01-2023,Coconut,29,1kg,coconut,35 - 48,33 - 37
02-01-2023,Colocasia Leaves,13,1kg,colocasiaLeaves,16 - 21,15 - 17
02-01-2023,Colocasia,24,1kg,colocasia,29 - 40,28 - 30
02-01-2023,Coriander Leaves,7,1kg,corianderLeaves,08-Dec,08-Sep
02-01-2023,Corn,27,1kg,corn,32 - 45,31 - 34
02-01-2023,Cucumber,21,1kg,cucumber,25 - 35,24 - 27
02-01-2023,Curry Leaves,30,1kg,curryLeaves,36 - 50,35 - 38
02-01-2023,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
02-01-2023,Drumsticks,60,1kg,drumsticks,72 - 99,69 - 76
02-01-2023,Brinjal,25,1kg,brinjal,30 - 41,29 - 32
02-01-2023,Brinjal (Big),23,1kg,brinjalBig,28 - 38,26 - 29
02-01-2023,Elephant Yam,24,1kg,elephantYam,29 - 40,28 - 30
02-01-2023,Fenugreek Leaves,9,1kg,fenugreekLeaves,Nov-15,10-Nov
02-01-2023,French Beans,26,1kg,frenchBeans,31 - 43,30 - 33
02-01-2023,Garlic,35,1kg,garlic,42 - 58,40 - 44
02-01-2023,Ginger,35,1kg,ginger,42 - 58,40 - 44
02-01-2023,Onion Green,45,1kg,onionGreen,54 - 74,52 - 57
02-01-2023,Green Peas,83,1kg,greenPeas,100 - 137,95 - 105
02-01-2023,Ivy Gourd,23,1kg,ivyGourd,28 - 38,26 - 29
02-01-2023,Lemon (Lime),45,1kg,lemon,54 - 74,52 - 57
02-01-2023,Mango Raw,85,1kg,mangoRaw,102 - 140,98 - 108
02-01-2023,Mint Leaves,5,1kg,mintLeaves,06-Aug,06-Jun
02-01-2023,Mushroom,87,1kg,mushroom,104 - 144,100 - 110
02-01-2023,Mustard Leaves,15,1kg,mustardLeaves,18 - 25,17 - 19
02-01-2023,Ladies Finger,31,1kg,ladiesFinger,37 - 51,36 - 39
02-01-2023,Pumpkin,28,1kg,pumpkin,34 - 46,32 - 36
02-01-2023,Radish,26,1kg,radish,31 - 43,30 - 33
02-01-2023,Ridge Gourd,28,1kg,ridgeGourd,34 - 46,32 - 36
02-01-2023,Shallot (Pearl Onion),29,1kg,shallot,35 - 48,33 - 37
02-01-2023,Snake Gourd,31,1kg,snakeGourd,37 - 51,36 - 39
02-01-2023,Sorrel Leaves,15,1kg,sorrelLeaves,18 - 25,17 - 19
02-01-2023,Spinach,10,1kg,spinach,Dec-17,Dec-13
02-01-2023,Sweet Potato,37,1kg,sweetPotato,44 - 61,43 - 47
03-01-2023,Onion Big,27,1kg,onionBig,32 - 45,31 - 34
03-01-2023,Onion Small,38,1kg,onionSmall,46 - 63,44 - 48
03-01-2023,Tomato,18,1kg,tomato,22 - 30,21 - 23
03-01-2023,Green Chilli,34,1kg,greenChili,41 - 56,39 - 43
03-01-2023,Beetroot,36,1kg,beetroot,43 - 59,41 - 46
03-01-2023,Potato,25,1kg,potato,30 - 41,29 - 32
03-01-2023,Raw Banana (Plantain),7,1kg,plantain,08-Dec,08-Sep
03-01-2023,Amaranth Leaves,10,1kg,amaranthLeaves,Dec-17,Dec-13
03-01-2023,Amla,60,1kg,amla,72 - 99,69 - 76
03-01-2023,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
03-01-2023,Baby Corn,66,1kg,babyCorn,79 - 109,76 - 84
03-01-2023,Banana Flower,16,1kg,bananaFlower,19 - 26,18 - 20
03-01-2023,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
03-01-2023,Bitter Gourd,32,1kg,bitterGourd,38 - 53,37 - 41
03-01-2023,Bottle Gourd,30,1kg,bottleGourd,36 - 50,35 - 38
03-01-2023,Butter Beans,64,1kg,butterBeans,77 - 106,74 - 81
03-01-2023,Broad Beans,32,1kg,broadBeans,38 - 53,37 - 41
03-01-2023,Cabbage,25,1kg,cabbage,30 - 41,29 - 32
03-01-2023,Carrot,30,1kg,carrot,36 - 50,35 - 38
03-01-2023,Cauliflower,26,1kg,cauliflower,31 - 43,30 - 33
03-01-2023,Cluster beans,42,1kg,clusterBeans,50 - 69,48 - 53
03-01-2023,Coconut,29,1kg,coconut,35 - 48,33 - 37
03-01-2023,Colocasia Leaves,13,1kg,colocasiaLeaves,16 - 21,15 - 17
03-01-2023,Colocasia,24,1kg,colocasia,29 - 40,28 - 30
03-01-2023,Coriander Leaves,7,1kg,corianderLeaves,08-Dec,08-Sep
03-01-2023,Corn,27,1kg,corn,32 - 45,31 - 34
03-01-2023,Cucumber,21,1kg,cucumber,25 - 35,24 - 27
03-01-2023,Curry Leaves,30,1kg,curryLeaves,36 - 50,35 - 38
03-01-2023,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
03-01-2023,Drumsticks,60,1kg,drumsticks,72 - 99,69 - 76
03-01-2023,Brinjal,25,1kg,brinjal,30 - 41,29 - 32
03-01-2023,Brinjal (Big),23,1kg,brinjalBig,28 - 38,26 - 29
03-01-2023,Elephant Yam,24,1kg,elephantYam,29 - 40,28 - 30
03-01-2023,Fenugreek Leaves,9,1kg,fenugreekLeaves,Nov-15,10-Nov
03-01-2023,French Beans,26,1kg,frenchBeans,31 - 43,30 - 33
03-01-2023,Garlic,35,1kg,garlic,42 - 58,40 - 44
03-01-2023,Ginger,35,1kg,ginger,42 - 58,40 - 44
03-01-2023,Onion Green,45,1kg,onionGreen,54 - 74,52 - 57
03-01-2023,Green Peas,83,1kg,greenPeas,100 - 137,95 - 105
03-01-2023,Ivy Gourd,23,1kg,ivyGourd,28 - 38,26 - 29
03-01-2023,Lemon (Lime),45,1kg,lemon,54 - 74,52 - 57
03-01-2023,Mango Raw,85,1kg,mangoRaw,102 - 140,98 - 108
03-01-2023,Mint Leaves,5,1kg,mintLeaves,06-Aug,06-Jun
03-01-2023,Mushroom,87,1kg,mushroom,104 - 144,100 - 110
03-01-2023,Mustard Leaves,15,1kg,mustardLeaves,18 - 25,17 - 19
03-01-2023,Ladies Finger,31,1kg,ladiesFinger,37 - 51,36 - 39
03-01-2023,Pumpkin,28,1kg,pumpkin,34 - 46,32 - 36
03-01-2023,Radish,26,1kg,radish,31 - 43,30 - 33
03-01-2023,Ridge Gourd,28,1kg,ridgeGourd,34 - 46,32 - 36
03-01-2023,Shallot (Pearl Onion),29,1kg,shallot,35 - 48,33 - 37
03-01-2023,Snake Gourd,31,1kg,snakeGourd,37 - 51,36 - 39
03-01-2023,Sorrel Leaves,15,1kg,sorrelLeaves,18 - 25,17 - 19
03-01-2023,Spinach,10,1kg,spinach,Dec-17,Dec-13
03-01-2023,Sweet Potato,37,1kg,sweetPotato,44 - 61,43 - 47
04-01-2023,Onion Big,25,1kg,onionBig,30 - 41,29 - 32
04-01-2023,Onion Small,39,1kg,onionSmall,47 - 64,45 - 50
04-01-2023,Tomato,20,1kg,tomato,24 - 33,23 - 25
04-01-2023,Green Chilli,37,1kg,greenChili,44 - 61,43 - 47
04-01-2023,Beetroot,34,1kg,beetroot,41 - 56,39 - 43
04-01-2023,Potato,27,1kg,potato,32 - 45,31 - 34
04-01-2023,Raw Banana (Plantain),7,1kg,plantain,08-Dec,08-Sep
04-01-2023,Amaranth Leaves,11,1kg,amaranthLeaves,13 - 18,13 - 14
04-01-2023,Amla,70,1kg,amla,84 - 116,81 - 89
04-01-2023,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
04-01-2023,Baby Corn,63,1kg,babyCorn,76 - 104,72 - 80
04-01-2023,Banana Flower,20,1kg,bananaFlower,24 - 33,23 - 25
04-01-2023,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
04-01-2023,Bitter Gourd,27,1kg,bitterGourd,32 - 45,31 - 34
04-01-2023,Bottle Gourd,30,1kg,bottleGourd,36 - 50,35 - 38
04-01-2023,Butter Beans,65,1kg,butterBeans,78 - 107,75 - 83
04-01-2023,Broad Beans,37,1kg,broadBeans,44 - 61,43 - 47
04-01-2023,Cabbage,29,1kg,cabbage,35 - 48,33 - 37
04-01-2023,Carrot,30,1kg,carrot,36 - 50,35 - 38
04-01-2023,Cauliflower,27,1kg,cauliflower,32 - 45,31 - 34
04-01-2023,Cluster beans,45,1kg,clusterBeans,54 - 74,52 - 57
04-01-2023,Coconut,30,1kg,coconut,36 - 50,35 - 38
04-01-2023,Colocasia Leaves,16,1kg,colocasiaLeaves,19 - 26,18 - 20
04-01-2023,Colocasia,27,1kg,colocasia,32 - 45,31 - 34
04-01-2023,Coriander Leaves,6,1kg,corianderLeaves,07-Oct,07-Aug
04-01-2023,Corn,30,1kg,corn,36 - 50,35 - 38
04-01-2023,Cucumber,27,1kg,cucumber,32 - 45,31 - 34
04-01-2023,Curry Leaves,25,1kg,curryLeaves,30 - 41,29 - 32
04-01-2023,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
04-01-2023,Drumsticks,120,1kg,drumsticks,144 - 198,138 - 152
04-01-2023,Brinjal,23,1kg,brinjal,28 - 38,26 - 29
04-01-2023,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
04-01-2023,Elephant Yam,29,1kg,elephantYam,35 - 48,33 - 37
04-01-2023,Fenugreek Leaves,9,1kg,fenugreekLeaves,Nov-15,10-Nov
04-01-2023,French Beans,36,1kg,frenchBeans,43 - 59,41 - 46
04-01-2023,Garlic,42,1kg,garlic,50 - 69,48 - 53
04-01-2023,Ginger,36,1kg,ginger,43 - 59,41 - 46
04-01-2023,Onion Green,37,1kg,onionGreen,44 - 61,43 - 47
04-01-2023,Green Peas,82,1kg,greenPeas,98 - 135,94 - 104
04-01-2023,Ivy Gourd,28,1kg,ivyGourd,34 - 46,32 - 36
04-01-2023,Lemon (Lime),60,1kg,lemon,72 - 99,69 - 76
04-01-2023,Mango Raw,94,1kg,mangoRaw,113 - 155,108 - 119
04-01-2023,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
04-01-2023,Mushroom,80,1kg,mushroom,96 - 132,92 - 102
04-01-2023,Mustard Leaves,16,1kg,mustardLeaves,19 - 26,18 - 20
04-01-2023,Ladies Finger,30,1kg,ladiesFinger,36 - 50,35 - 38
04-01-2023,Pumpkin,26,1kg,pumpkin,31 - 43,30 - 33
04-01-2023,Radish,25,1kg,radish,30 - 41,29 - 32
04-01-2023,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
04-01-2023,Shallot (Pearl Onion),36,1kg,shallot,43 - 59,41 - 46
04-01-2023,Snake Gourd,27,1kg,snakeGourd,32 - 45,31 - 34
04-01-2023,Sorrel Leaves,12,1kg,sorrelLeaves,14 - 20,14 - 15
04-01-2023,Spinach,13,1kg,spinach,16 - 21,15 - 17
04-01-2023,Sweet Potato,40,1kg,sweetPotato,48 - 66,46 - 51
05-01-2023,Onion Big,25,1kg,onionBig,30 - 41,29 - 32
05-01-2023,Onion Small,39,1kg,onionSmall,47 - 64,45 - 50
05-01-2023,Tomato,20,1kg,tomato,24 - 33,23 - 25
05-01-2023,Green Chilli,37,1kg,greenChili,44 - 61,43 - 47
05-01-2023,Beetroot,34,1kg,beetroot,41 - 56,39 - 43
05-01-2023,Potato,27,1kg,potato,32 - 45,31 - 34
05-01-2023,Raw Banana (Plantain),7,1kg,plantain,08-Dec,08-Sep
05-01-2023,Amaranth Leaves,11,1kg,amaranthLeaves,13 - 18,13 - 14
05-01-2023,Amla,70,1kg,amla,84 - 116,81 - 89
05-01-2023,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
05-01-2023,Baby Corn,63,1kg,babyCorn,76 - 104,72 - 80
05-01-2023,Banana Flower,20,1kg,bananaFlower,24 - 33,23 - 25
05-01-2023,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
05-01-2023,Bitter Gourd,27,1kg,bitterGourd,32 - 45,31 - 34
05-01-2023,Bottle Gourd,30,1kg,bottleGourd,36 - 50,35 - 38
05-01-2023,Butter Beans,65,1kg,butterBeans,78 - 107,75 - 83
05-01-2023,Broad Beans,37,1kg,broadBeans,44 - 61,43 - 47
05-01-2023,Cabbage,29,1kg,cabbage,35 - 48,33 - 37
05-01-2023,Carrot,30,1kg,carrot,36 - 50,35 - 38
05-01-2023,Cauliflower,27,1kg,cauliflower,32 - 45,31 - 34
05-01-2023,Cluster beans,45,1kg,clusterBeans,54 - 74,52 - 57
05-01-2023,Coconut,30,1kg,coconut,36 - 50,35 - 38
05-01-2023,Colocasia Leaves,16,1kg,colocasiaLeaves,19 - 26,18 - 20
05-01-2023,Colocasia,27,1kg,colocasia,32 - 45,31 - 34
05-01-2023,Coriander Leaves,6,1kg,corianderLeaves,07-Oct,07-Aug
05-01-2023,Corn,30,1kg,corn,36 - 50,35 - 38
05-01-2023,Cucumber,27,1kg,cucumber,32 - 45,31 - 34
05-01-2023,Curry Leaves,25,1kg,curryLeaves,30 - 41,29 - 32
05-01-2023,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
05-01-2023,Drumsticks,120,1kg,drumsticks,144 - 198,138 - 152
05-01-2023,Brinjal,23,1kg,brinjal,28 - 38,26 - 29
05-01-2023,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
05-01-2023,Elephant Yam,29,1kg,elephantYam,35 - 48,33 - 37
05-01-2023,Fenugreek Leaves,9,1kg,fenugreekLeaves,Nov-15,10-Nov
05-01-2023,French Beans,36,1kg,frenchBeans,43 - 59,41 - 46
05-01-2023,Garlic,42,1kg,garlic,50 - 69,48 - 53
05-01-2023,Ginger,36,1kg,ginger,43 - 59,41 - 46
05-01-2023,Onion Green,37,1kg,onionGreen,44 - 61,43 - 47
05-01-2023,Green Peas,82,1kg,greenPeas,98 - 135,94 - 104
05-01-2023,Ivy Gourd,28,1kg,ivyGourd,34 - 46,32 - 36
05-01-2023,Lemon (Lime),60,1kg,lemon,72 - 99,69 - 76
05-01-2023,Mango Raw,94,1kg,mangoRaw,113 - 155,108 - 119
05-01-2023,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
05-01-2023,Mushroom,80,1kg,mushroom,96 - 132,92 - 102
05-01-2023,Mustard Leaves,16,1kg,mustardLeaves,19 - 26,18 - 20
05-01-2023,Ladies Finger,30,1kg,ladiesFinger,36 - 50,35 - 38
05-01-2023,Pumpkin,26,1kg,pumpkin,31 - 43,30 - 33
05-01-2023,Radish,25,1kg,radish,30 - 41,29 - 32
05-01-2023,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
05-01-2023,Shallot (Pearl Onion),36,1kg,shallot,43 - 59,41 - 46
05-01-2023,Snake Gourd,27,1kg,snakeGourd,32 - 45,31 - 34
05-01-2023,Sorrel Leaves,12,1kg,sorrelLeaves,14 - 20,14 - 15
05-01-2023,Spinach,13,1kg,spinach,16 - 21,15 - 17
05-01-2023,Sweet Potato,40,1kg,sweetPotato,48 - 66,46 - 51
06-01-2023,Onion Big,25,1kg,onionBig,30 - 41,29 - 32
06-01-2023,Onion Small,39,1kg,onionSmall,47 - 64,45 - 50
06-01-2023,Tomato,20,1kg,tomato,24 - 33,23 - 25
06-01-2023,Green Chilli,37,1kg,greenChili,44 - 61,43 - 47
06-01-2023,Beetroot,34,1kg,beetroot,41 - 56,39 - 43
06-01-2023,Potato,27,1kg,potato,32 - 45,31 - 34
06-01-2023,Raw Banana (Plantain),7,1kg,plantain,08-Dec,08-Sep
06-01-2023,Amaranth Leaves,11,1kg,amaranthLeaves,13 - 18,13 - 14
06-01-2023,Amla,70,1kg,amla,84 - 116,81 - 89
06-01-2023,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
06-01-2023,Baby Corn,63,1kg,babyCorn,76 - 104,72 - 80
06-01-2023,Banana Flower,20,1kg,bananaFlower,24 - 33,23 - 25
06-01-2023,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
06-01-2023,Bitter Gourd,27,1kg,bitterGourd,32 - 45,31 - 34
06-01-2023,Bottle Gourd,30,1kg,bottleGourd,36 - 50,35 - 38
06-01-2023,Butter Beans,65,1kg,butterBeans,78 - 107,75 - 83
06-01-2023,Broad Beans,37,1kg,broadBeans,44 - 61,43 - 47
06-01-2023,Cabbage,29,1kg,cabbage,35 - 48,33 - 37
06-01-2023,Carrot,30,1kg,carrot,36 - 50,35 - 38
06-01-2023,Cauliflower,27,1kg,cauliflower,32 - 45,31 - 34
06-01-2023,Cluster beans,45,1kg,clusterBeans,54 - 74,52 - 57
06-01-2023,Coconut,30,1kg,coconut,36 - 50,35 - 38
06-01-2023,Colocasia Leaves,16,1kg,colocasiaLeaves,19 - 26,18 - 20
06-01-2023,Colocasia,27,1kg,colocasia,32 - 45,31 - 34
06-01-2023,Coriander Leaves,6,1kg,corianderLeaves,07-Oct,07-Aug
06-01-2023,Corn,30,1kg,corn,36 - 50,35 - 38
06-01-2023,Cucumber,27,1kg,cucumber,32 - 45,31 - 34
06-01-2023,Curry Leaves,25,1kg,curryLeaves,30 - 41,29 - 32
06-01-2023,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
06-01-2023,Drumsticks,120,1kg,drumsticks,144 - 198,138 - 152
06-01-2023,Brinjal,23,1kg,brinjal,28 - 38,26 - 29
06-01-2023,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
06-01-2023,Elephant Yam,29,1kg,elephantYam,35 - 48,33 - 37
06-01-2023,Fenugreek Leaves,9,1kg,fenugreekLeaves,Nov-15,10-Nov
06-01-2023,French Beans,36,1kg,frenchBeans,43 - 59,41 - 46
06-01-2023,Garlic,42,1kg,garlic,50 - 69,48 - 53
06-01-2023,Ginger,36,1kg,ginger,43 - 59,41 - 46
06-01-2023,Onion Green,37,1kg,onionGreen,44 - 61,43 - 47
06-01-2023,Green Peas,82,1kg,greenPeas,98 - 135,94 - 104
06-01-2023,Ivy Gourd,28,1kg,ivyGourd,34 - 46,32 - 36
06-01-2023,Lemon (Lime),60,1kg,lemon,72 - 99,69 - 76
06-01-2023,Mango Raw,94,1kg,mangoRaw,113 - 155,108 - 119
06-01-2023,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
06-01-2023,Mushroom,80,1kg,mushroom,96 - 132,92 - 102
06-01-2023,Mustard Leaves,16,1kg,mustardLeaves,19 - 26,18 - 20
06-01-2023,Ladies Finger,30,1kg,ladiesFinger,36 - 50,35 - 38
06-01-2023,Pumpkin,26,1kg,pumpkin,31 - 43,30 - 33
06-01-2023,Radish,25,1kg,radish,30 - 41,29 - 32
06-01-2023,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
06-01-2023,Shallot (Pearl Onion),36,1kg,shallot,43 - 59,41 - 46
06-01-2023,Snake Gourd,27,1kg,snakeGourd,32 - 45,31 - 34
06-01-2023,Sorrel Leaves,12,1kg,sorrelLeaves,14 - 20,14 - 15
06-01-2023,Spinach,13,1kg,spinach,16 - 21,15 - 17
06-01-2023,Sweet Potato,40,1kg,sweetPotato,48 - 66,46 - 51
07-01-2023,Onion Big,25,1kg,onionBig,30 - 41,29 - 32
07-01-2023,Onion Small,39,1kg,onionSmall,47 - 64,45 - 50
07-01-2023,Tomato,20,1kg,tomato,24 - 33,23 - 25
07-01-2023,Green Chilli,37,1kg,greenChili,44 - 61,43 - 47
07-01-2023,Beetroot,34,1kg,beetroot,41 - 56,39 - 43
07-01-2023,Potato,27,1kg,potato,32 - 45,31 - 34
07-01-2023,Raw Banana (Plantain),7,1kg,plantain,08-Dec,08-Sep
07-01-2023,Amaranth Leaves,11,1kg,amaranthLeaves,13 - 18,13 - 14
07-01-2023,Amla,70,1kg,amla,84 - 116,81 - 89
07-01-2023,Ash gourd,23,1kg,ashGourd,28 - 38,26 - 29
07-01-2023,Baby Corn,63,1kg,babyCorn,76 - 104,72 - 80
07-01-2023,Banana Flower,20,1kg,bananaFlower,24 - 33,23 - 25
07-01-2023,Capsicum,42,1kg,capsicum,50 - 69,48 - 53
07-01-2023,Bitter Gourd,27,1kg,bitterGourd,32 - 45,31 - 34
07-01-2023,Bottle Gourd,30,1kg,bottleGourd,36 - 50,35 - 38
07-01-2023,Butter Beans,65,1kg,butterBeans,78 - 107,75 - 83
07-01-2023,Broad Beans,37,1kg,broadBeans,44 - 61,43 - 47
07-01-2023,Cabbage,29,1kg,cabbage,35 - 48,33 - 37
07-01-2023,Carrot,30,1kg,carrot,36 - 50,35 - 38
07-01-2023,Cauliflower,27,1kg,cauliflower,32 - 45,31 - 34
07-01-2023,Cluster beans,45,1kg,clusterBeans,54 - 74,52 - 57
07-01-2023,Coconut,30,1kg,coconut,36 - 50,35 - 38
07-01-2023,Colocasia Leaves,16,1kg,colocasiaLeaves,19 - 26,18 - 20
07-01-2023,Colocasia,27,1kg,colocasia,32 - 45,31 - 34
07-01-2023,Coriander Leaves,6,1kg,corianderLeaves,07-Oct,07-Aug
07-01-2023,Corn,30,1kg,corn,36 - 50,35 - 38
07-01-2023,Cucumber,27,1kg,cucumber,32 - 45,31 - 34
07-01-2023,Curry Leaves,25,1kg,curryLeaves,30 - 41,29 - 32
07-01-2023,Dill Leaves,11,1kg,dillLeaves,13 - 18,13 - 14
07-01-2023,Drumsticks,120,1kg,drumsticks,144 - 198,138 - 152
07-01-2023,Brinjal,23,1kg,brinjal,28 - 38,26 - 29
07-01-2023,Brinjal (Big),28,1kg,brinjalBig,34 - 46,32 - 36
07-01-2023,Elephant Yam,29,1kg,elephantYam,35 - 48,33 - 37
07-01-2023,Fenugreek Leaves,9,1kg,fenugreekLeaves,Nov-15,10-Nov
07-01-2023,French Beans,36,1kg,frenchBeans,43 - 59,41 - 46
07-01-2023,Garlic,42,1kg,garlic,50 - 69,48 - 53
07-01-2023,Ginger,36,1kg,ginger,43 - 59,41 - 46
07-01-2023,Onion Green,37,1kg,onionGreen,44 - 61,43 - 47
07-01-2023,Green Peas,82,1kg,greenPeas,98 - 135,94 - 104
07-01-2023,Ivy Gourd,28,1kg,ivyGourd,34 - 46,32 - 36
07-01-2023,Lemon (Lime),60,1kg,lemon,72 - 99,69 - 76
07-01-2023,Mango Raw,94,1kg,mangoRaw,113 - 155,108 - 119
07-01-2023,Mint Leaves,4,1kg,mintLeaves,05-Jul,05-May
07-01-2023,Mushroom,80,1kg,mushroom,96 - 132,92 - 102
07-01-2023,Mustard Leaves,16,1kg,mustardLeaves,19 - 26,18 - 20
07-01-2023,Ladies Finger,30,1kg,ladiesFinger,36 - 50,35 - 38
07-01-2023,Pumpkin,26,1kg,pumpkin,31 - 43,30 - 33
07-01-2023,Radish,25,1kg,radish,30 - 41,29 - 32
07-01-2023,Ridge Gourd,29,1kg,ridgeGourd,35 - 48,33 - 37
07-01-2023,Shallot (Pearl Onion),36,1kg,shallot,43 - 59,41 - 46
07-01-2023,Snake Gourd,27,1kg,snakeGourd,32 - 45,31 - 34
07-01-2023,Sorrel Leaves,12,1kg,sorrelLeaves,14 - 20,14 - 15
07-01-2023,Spinach,13,1kg,spinach,16 - 21,15 - 17
07-01-2023,Sweet Potato,40,1kg,sweetPotato,48 - 66,46 - 51
08-01-2023,Onion Big,26,1kg,onionBig,31 - 43,30 - 33
08-01-2023,Onion Small,36,1kg,onionSmall,43 - 59,41 - 46
08-01-2023,Tomato,18,1kg,tomato,22 - 30,21 - 23
08-01-2023,Green Chilli,38,1kg,greenChili,46 - 63,44 - 48
08-01-2023,Beetroot,31,1kg,beetroot,37 - 51,36 - 39
08-01-2023,Potato,27,1kg,potato,32 - 45,31 - 34
08-01-2023,Raw Banana (Plantain),7,1kg,plantain,08-Dec,08-Sep
08-01-2023,Amaranth Leaves,10,1kg,amaranthLeaves,Dec-17,Dec-13
08-01-2023,Amla,60,1kg,amla,72 - 99,69 - 76
08-01-2023,Ash gourd,26,1kg,ashGourd,31 - 43,30 - 33
08-01-2023,Baby Corn,63,1kg,babyCorn,76 - 104,72 - 80
08-01-2023,Banana Flower,12,1kg,bananaFlower,14 - 20,14 - 15
08-01-2023,Capsicum,43,1kg,capsicum,52 - 71,49 - 55
08-01-2023,Bitter Gourd,31,1kg,bitterGourd,37 - 51,36 - 39
08-01-2023,Bottle Gourd,24,1kg,bottleGourd,29 - 40,28 - 30
08-01-2023,Butter Beans,73,1kg,butterBeans,88 - 120,84 - 93
08-01-2023,Broad Beans,34,1kg,broadBeans,41 - 56,39 - 43
08-01-2023,Cabbage,24,1kg,cabbage,29 - 40,28 - 30
08-01-2023,Carrot,30,1kg,carrot,36 - 50,35 - 38
08-01-2023,Cauliflower,28,1kg,cauliflower,34 - 46,32 - 36
08-01-2023,Cluster beans,40,1kg,clusterBeans,48 - 66,46 - 51
08-01-2023,Coconut,29,1kg,coconut,35 - 48,33 - 37
08-01-2023,Colocasia Leaves,15,1kg,colocasiaLeaves,18 - 25,17 - 19
08-01-2023,Colocasia,23,1kg,colocasia,28 - 38,26 - 29
08-01-2023,Coriander Leaves,6,1kg,corianderLeaves,07-Oct,07-Aug
08-01-2023,Corn,30,1kg,corn,36 - 50,35 - 38
08-01-2023,Cucumber,23,1kg,cucumber,28 - 38,26 - 29
08-01-2023,Curry Leaves,30,1kg,curryLeaves,36 - 50,35 - 38
08-01-2023,Dill Leaves,14,1kg,dillLeaves,17 - 23,16 - 18
